  -0.235772   0.161955   0.586169                   0.9463              0.2813              1.1647              -0.166634   0.086238   0.543119
  -0.235772   0.166789   0.586169                   0.9531              0.3008              1.1898              -0.166634   0.088812   0.544406
  -0.235772   0.171623   0.586169                   0.9608              0.3208              1.2152              -0.166634   0.091386   0.545693
  -0.235772   0.176457   0.586169                   0.9693              0.3413              1.2409              -0.166634   0.093960   0.546980
  -0.235772   0.181293   0.586169                   0.9786              0.3623              1.2667              -0.166634   0.096535   0.548267
  -0.235772   0.186127   0.586169                   0.9888              0.3838              1.2928              -0.166634   0.099109   0.549554
  -0.235772   0.190961   0.586170                   0.9999              0.4056              1.3190              -0.166634   0.101683   0.550842
  -0.235772   0.195795   0.586170                   1.0118              0.4279              1.3453              -0.166634   0.104257   0.552129
  -0.235772   0.200631   0.586169                   1.0247              0.4504              1.3716              -0.166634   0.106832   0.553416
  -0.235772   0.205465   0.586169                   1.0383              0.4732              1.3979              -0.166634   0.109406   0.554703
  -0.235772   0.210299   0.586169                   1.0529              0.4962              1.4242              -0.166634   0.111980   0.555990
  -0.235772   0.215133   0.586169                   1.0683              0.5196              1.4505              -0.166634   0.114554   0.557277
  -0.235772   0.219968   0.586169                   1.0846              0.5431              1.4767              -0.166634   0.117129   0.558564
  -0.235772   0.224802   0.586169                   1.1017              0.5668              1.5028              -0.166634   0.119703   0.559851
  -0.235772   0.229636   0.586170                   1.1197              0.5905              1.5288              -0.166634   0.122277   0.561139
  -0.235772   0.234470   0.586170                   1.1384              0.6142              1.5545              -0.166634   0.124851   0.562426
  -0.235772   0.239306   0.586169                   1.1578              0.6379              1.5799              -0.166634   0.127426   0.563713

  -0.231008  -0.239306   0.586169                   1.1849             -0.6675              1.6117              -0.163267  -0.127426   0.436287
  -0.231008  -0.234470   0.586169                   1.1646             -0.6431              1.5862              -0.163267  -0.124851   0.437574
  -0.231008  -0.229636   0.586169                   1.1450             -0.6185              1.5604              -0.163267  -0.122277   0.438861
  -0.231008  -0.224802   0.586170                   1.1262             -0.5940              1.5343              -0.163267  -0.119703   0.440149
  -0.231008  -0.219968   0.586170                   1.1082             -0.5695              1.5080              -0.163267  -0.117129   0.441436
  -0.231008  -0.215133   0.586169                   1.0910             -0.5450              1.4815              -0.163267  -0.114554   0.442723
  -0.231008  -0.210299   0.586169                   1.0746             -0.5208              1.4548              -0.163267  -0.111980   0.444010
  -0.231008  -0.205465   0.586169                   1.0591             -0.4967              1.4281              -0.163267  -0.109406   0.445297
  -0.231008  -0.200631   0.586169                   1.0445             -0.4729              1.4013              -0.163267  -0.106832   0.446584
  -0.231008  -0.195795   0.586169                   1.0308             -0.4495              1.3746              -0.163267  -0.104257   0.447871
  -0.231008  -0.190961   0.586169                   1.0180             -0.4263              1.3479              -0.163267  -0.101683   0.449158
  -0.231008  -0.186127   0.586170                   1.0061             -0.4036              1.3212              -0.163267  -0.099109   0.450446
  -0.231008  -0.181293   0.586170                   0.9951             -0.3812              1.2946              -0.163267  -0.096535   0.451733
  -0.231008  -0.176457   0.586169                   0.9849             -0.3592              1.2681              -0.163267  -0.093960   0.453020
  -0.231008  -0.171623   0.586169                   0.9757             -0.3378              1.2418              -0.163267  -0.091386   0.454307
  -0.231008  -0.166789   0.586169                   0.9673             -0.3168              1.2158              -0.163267  -0.088812   0.455594
  -0.231008  -0.161955   0.586169                   0.9597             -0.2964              1.1900              -0.163267  -0.086238   0.456881
  -0.231008  -0.157119   0.586169                   0.9531             -0.2766              1.1645              -0.163267  -0.083663   0.458168
  -0.231008  -0.152285   0.586169                   0.9472             -0.2574              1.1393              -0.163267  -0.081089   0.459455
  -0.231008  -0.147451   0.586170                   0.9421             -0.2388              1.1145              -0.163267  -0.078515   0.460743
  -0.231008  -0.142617   0.586170                   0.9378             -0.2208              1.0901              -0.163267  -0.075941   0.462030
  -0.231008  -0.137781   0.586169                   0.9342             -0.2035              1.0660              -0.163267  -0.073366   0.463317
  -0.231008  -0.132948   0.586169                   0.9314             -0.1869              1.0424              -0.163267  -0.070792   0.464604
  -0.231008  -0.128114   0.586169                   0.9292             -0.1709              1.0193              -0.163267  -0.068218   0.465891
  -0.231008  -0.123280   0.586169                   0.9277             -0.1557              0.9966              -0.163267  -0.065644   0.467178
  -0.231008  -0.118444   0.586169                   0.9268             -0.1412              0.9744              -0.163267  -0.063069   0.468465
  -0.231008  -0.113610   0.586169                   0.9265             -0.1275              0.9528              -0.163267  -0.060495   0.469752
  -0.231008  -0.108776   0.586170                   0.9266             -0.1144              0.9317              -0.163267  -0.057921   0.471040
  -0.231008  -0.103942   0.586170                   0.9273             -0.1022              0.9112              -0.163267  -0.055347   0.472327
  -0.231008  -0.099106   0.586169                   0.9284             -0.0907              0.8913              -0.163267  -0.052772   0.473614
  -0.231008  -0.094272   0.586169                   0.9299             -0.0799              0.8720              -0.163267  -0.050198   0.474901
  -0.231008  -0.089438   0.586169                   0.9317             -0.0699              0.8533              -0.163267  -0.047624   0.476188
  -0.231008  -0.084604   0.586169                   0.9339             -0.0607              0.8354              -0.163267  -0.045050   0.477475
  -0.231008  -0.079768   0.586169                   0.9362             -0.0522              0.8181              -0.163267  -0.042475   0.478762
  -0.231008  -0.074934   0.586170                   0.9388             -0.0445              0.8016              -0.163267  -0.039901   0.480050
  -0.231008  -0.070100   0.586170                   0.9415             -0.0375              0.7858              -0.163267  -0.037327   0.481337
  -0.231008  -0.065264   0.586169                   0.9444             -0.0313              0.7709              -0.163267  -0.034752   0.482624
  -0.231008  -0.060430   0.586169                   0.9472             -0.0257              0.7568              -0.163267  -0.032178   0.483911
  -0.231008  -0.055596   0.586169                   0.9501             -0.0208              0.7435              -0.163267  -0.029604   0.485198
  -0.231008  -0.050762   0.586169                   0.9530             -0.0166              0.7312              -0.163267  -0.027030   0.486485
  -0.231008  -0.045927   0.586169                   0.9557             -0.0130              0.7199              -0.163267  -0.024455   0.487772
  -0.231008  -0.041093   0.586169                   0.9583             -0.0100              0.7095              -0.163267  -0.021881   0.489059
